,POLTITICAL_UNIT,NAME,WGMS_ID,RIVER_BASIN,FREE_POSITION,LOCAL_CODE,LOCAL_PSFG,GEN_LOCATION,SPEC_LOCATION,LATITUDE,LONGITUDE,PRIM_CLASSIFIC,FORM,FRONTAL_CHARS,EXPOS_ACC_AREA,EXPOS_ABL_AREA,PARENT_GLACIER,REMARKS,REGION,SUBREGION,GLIMS_ID,RGI_ID
0,CH,GRUEEBU-N-II (PART OF B51/17N),4585,,,,,,,46.1716,7.98894,,,,,,460,,Central Europe,Alps,G007989E46172N,RGI50-11.02463
1,CH,GRUEEBU-S (PART OF B51/17N),4586,,,,,,,46.167099,7.99537,,,,,,460,,Central Europe,Alps,G007996E46168N,RGI50-11.02464
2,CH,GRUEEBU-N-I (PART OF B51/17N),4587,,,,,,,46.176102,7.98899,,,,,,460,,Central Europe,Alps,G007986E46177N,
3,CH,FEE-S-I,4588,,,,,,,46.0658,7.9168,,,,,,392,,Central Europe,Alps,G007919E46068N,RGI50-11.02635
4,CH,FEE-S-II,4589,,,,,,,46.059601,7.8909,,,,,,392,,Central Europe,Alps,G007892E46055N,RGI50-11.02635
5,CH,FEE-N-I (ALPHUBEL) (PART OF B53/16N),4590,,,,,,,46.064201,7.87155,,,,,,392,,Central Europe,Alps,G007882E46071N,RGI50-11.02607
6,CH,FEE-N-I (TAESCHHORN) (PART OF B53/16N),4591,,,,,,,46.075901,7.87294,,,,,,392,,Central Europe,Alps,G007871E46080N,RGI50-11.02607
7,CH,FEE-N-I (DOM) (PART OF B53/16N),4592,,,,,,,46.0867,7.86785,,,,,,392,,Central Europe,Alps,G007875E46092N,RGI50-11.02607
8,CH,FEE-N-II,4593,,,,,,,46.102798,7.87832,,,,,,392,,Central Europe,Alps,G007877E46102N,RGI50-11.02594
9,CH,LAVAZ GLATSCHER DA (NO. 82),4594,,,,,,,46.6264,8.93378,,,,,,416,,Central Europe,Alps,G008930E46626N,RGI50-11.01283
10,CH,LAVAZ-W,4595,,,,,,,46.6311,8.92085,,,,,,416,,Central Europe,Alps,G008921E46631N,
11,CH,TSCHIERVA VADRETTIN DA,4596,,,,,,,46.411701,9.89709,,,,,,405,,Central Europe,Alps,,RGI50-11.02011
12,CH,TSCHIERVA  VADRET DA (NO. 93),4597,,,,,,,46.401402,9.8732,,,,,,405,,Central Europe,Alps,,RGI50-11.02051
13,CH,PETIT M. FORT GLACIER DU,4598,,,,,,,46.080299,7.32876,,,,,,372,,Central Europe,Alps,G007329E46078N,RGI50-11.02631
14,CH,M. FORT GLACIER DU,4599,,,,,,,46.087502,7.32228,,,,,,372,,Central Europe,Alps,G007319E46085N,RGI50-11.02610
15,CH,MONT FORT-E,4600,,,,,,,46.079399,7.3223,,,,,,372,,Central Europe,Alps,G007322E46080N,
16,CH,TOURNELON BLANC-SE,4601,,,,,,,45.966,7.32254,,,,,,2664,,Central Europe,Alps,G007320E45966N,RGI50-11.02869
17,CH,TOURNELON BLANC-E,4602,,,,,,,45.970501,7.32382,,,,,,2664,,Central Europe,Alps,G007324E45970N,RGI50-11.02860
18,CH,TOURNELON BLANC-NE,4603,,,,,,,45.974098,7.32511,,,,,,2664,,Central Europe,Alps,G007321E45976N,RGI50-11.02843
19,CH,COL DU TOURNELON BLANC,4604,,,,,,,45.962398,7.31739,,,,,,2664,,Central Europe,Alps,G007318E45962N,RGI50-11.02889
20,CH,GRIESSFIRN-I (NO. 74),4605,,,,,,,46.8339,8.81762,,,,,,425,,Central Europe,Alps,G008816E46833N,RGI50-11.00884
21,CH,GRIESSFIRN-II,4606,,,,,,,46.843601,8.83885,,,,,,425,,Central Europe,Alps,G008836E46834N,
22,CH,HOHLAUBGRAT-E (PART OF B52/67N),4607,,,,,,,46.0532,7.92056,,,,,,3332,,Central Europe,Alps,G007920E46052N,
23,CH,HOHLAUB  (PART OF B52/67N),4608,,,,,,,46.050598,7.90374,,,,,,3332,,Central Europe,Alps,G007902E46050N,RGI50-11.02690
24,CH,OBERS ISCHMEER (PART OF A54L/19),4609,,,,,,,46.562302,8.10377,,,,,,443,,Central Europe,Alps,G008098E46566N,RGI50-11.01346
25,CH,FIESCHER BE (PART OF A54L/19),4610,,,,,,,46.5718,8.025621,,,,,,443,,Central Europe,Alps,G008051E46567N,RGI50-11.01346
26,CH,TSCHINGELFIRN (NO. 60),4611,,,,,,,46.487999,7.83847,,,,,,441,,Central Europe,Alps,G007833E46493N,RGI50-11.01622
27,CH,TSCHINGELSPITZ-S,4612,,,,,,,46.506901,7.84121,,,,,,441,,Central Europe,Alps,G007840E46507N,RGI50-11.01638
28,CH,TSCHINGELGRAT-S,4613,,,,,,,46.507801,7.84904,,,,,,441,,Central Europe,Alps,G007848E46508N,
29,CH,A NEUVE GLACIER DE L'-S,4614,,,,,,,45.9357,7.05444,,,,,,2312,,Central Europe,Alps,G007053E45935N,RGI50-11.02921
30,CH,A NEUVE GLACIER DE L'-N,4615,,,,,,,45.946499,7.05308,,,,,,2312,,Central Europe,Alps,G007050E45949N,RGI50-11.02897
31,CH,TRIAZZA VADRET DA,4616,,,,,,,46.765499,10.352,,,,,,400,,Central Europe,Alps,G010351E46765N,RGI50-11.01058
32,CH,CLARIDEN FIRN-II,4617,,,,,,,46.846401,8.89793,,,,,,2660,,Central Europe,Alps,G008888E46846N,RGI50-11.00843
33,CH,CLARIDEN  FIRN-IV,4618,,,,,,,46.855099,8.91915,,,,,,2660,,Central Europe,Alps,G008914E46857N,
34,CH,CLARIDEN FIRN-I (SPITZALPELIFIRN),4619,,,,,,,46.834,8.8871,,,,,,2660,,Central Europe,Alps,G008883E46833N,RGI50-11.00878
35,CH,CLARIDEN FIRN-III,4620,,,,,,,46.855202,8.91128,,,,,,2660,,Central Europe,Alps,G008907E46855N,RGI50-11.00817
36,CH,ALTELS-S,4621,,,,,,,46.426399,7.6754,,,,,,3302,,Central Europe,Alps,G007678E46427N,RGI50-11.01936
37,CH,ALTELS-NW,4622,,,,,,,46.430901,7.67412,,,,,,3302,,Central Europe,Alps,G007671E46431N,
38,CH,ALTELS-SE,4623,,,,,,,46.4273,7.68191,,,,,,3302,,Central Europe,Alps,G007681E46427N,RGI50-11.01937
39,CH,AMMERTEN-W,4624,,,,,,,46.404999,7.52706,,,,,,435,,Central Europe,Alps,G007525E46407N,RGI50-11.02000
40,CH,AMMERTEN-E (NO. 111),4625,,,,,,,46.415798,7.54659,,,,,,435,,Central Europe,Alps,G007543E46416N,RGI50-11.01943
41,CH,SURETTA-E (PIZ POR),4626,,,,,,,46.5116,9.38415,,,,,,411,,Central Europe,Alps,G009384E46510N,
42,CH,"SURETTA-W (MAIN, NO. 87)",4627,,,,,,,46.511902,9.36721,,,,,,411,,Central Europe,Alps,,RGI50-11.01628
43,CH,FIRNALPELI-E (NO. 75),4628,,,,,,,46.769402,8.44935,,,,,,424,,Central Europe,Alps,G008450E46766N,RGI50-11.01046
44,CH,FIRNALPELIFIRN,4629,,,,,,,46.771999,8.46511,,,,,,424,,Central Europe,Alps,G008462E46770N,RGI50-11.01054
45,CH,"65), GLACIER DE LA PLAINE MORTE",4630,,,,,,,46.379799,7.51662,,,,,,4246,,Central Europe,Alps,G007510E46381N,RGI50-11.02072
46,CH,PLAINE MORTE GLACIER DE LA-W,4631,,,,,,,46.382599,7.48023,,,,,,4246,,Central Europe,Alps,G007482E46381N,RGI50-11.02131
47,CH,PLAINE MORTE GLACIER DE LA-E,4632,,,,,,,46.3843,7.54523,,,,,,4246,,Central Europe,Alps,G007541E46383N,
48,CH,HOMATTU-II,4633,,,,,,,46.241299,8.0804,,,,,,3298,,Central Europe,Alps,G008081E46242N,RGI50-11.02389
49,CH,HOMATTU-I,4634,,,,,,,46.237701,8.07647,,,,,,3298,,Central Europe,Alps,G008076E46238N,RGI50-11.02389
50,CH,SCHOENBUEHL-SE,4635,,,,,,,46.490398,8.08986,,,,,,3427,,Central Europe,Alps,G008087E46496N,RGI50-11.01710
51,CH,SCHOENBUEHL-NW,4636,,,,,,,46.4968,8.08212,,,,,,3427,,Central Europe,Alps,G008082E46499N,RGI50-11.01690
52,CH,LEIDHORN,4637,,,,,,,46.881199,9.99469,,,,,,,,Central Europe,Alps,G009996E46879N,
53,CH,SEE,4638,,,,,,,46.8932,10.0202,,,,,,,,Central Europe,Alps,G010025E46891N,RGI50-11.00734
54,CH,CHAMM (PART OF A10G/08),4639,,,,,,,46.843201,10.0795,,,,,,,,Central Europe,Alps,,RGI50-11.00850
55,CH,CHLEIN WINTERTAELLI,4640,,,,,,,46.836899,10.0424,,,,,,,,Central Europe,Alps,G010043E46836N,RGI50-11.00869
56,CH,ROGGEN,4641,,,,,,,46.836899,10.0031,,,,,,,,Central Europe,Alps,G010010E46836N,
57,CH,VERNELA,4642,,,,,,,46.834598,10.0633,,,,,,,,Central Europe,Alps,G010063E46834N,RGI50-11.00870
58,CH,ZADRELL,4643,,,,,,,46.8167,10.0572,,,,,,,,Central Europe,Alps,G010057E46815N,
59,CH,PLATTENHOERNER,4644,,,,,,,46.8144,10.0413,,,,,,,,Central Europe,Alps,G010039E46813N,
60,CH,JOERI,4645,,,,,,,46.767399,9.96964,,,,,,,,Central Europe,Alps,,RGI50-11.01063
61,CH,HAFENTAELLI,4646,,,,,,,46.816502,9.94573,,,,,,,,Central Europe,Alps,G009945E46816N,
62,CH,CHUEEALP,4647,,,,,,,46.688702,9.90709,,,,,,,,Central Europe,Alps,,RGI50-11.01194
63,CH,CHUEEALPTAL-SERTIG,4648,,,,,,,46.683498,9.89509,,,,,,,,Central Europe,Alps,G009895E46684N,
64,CH,DUCAN,4649,,,,,,,46.6786,9.83079,,,,,,,,Central Europe,Alps,,RGI50-11.01211
65,CH,FORA DIGL KESCH,4650,,,,,,,46.619301,9.86735,,,,,,,,Central Europe,Alps,G009868E46619N,
66,CH,PLAZBI,4651,,,,,,,46.601002,9.84172,,,,,,,,Central Europe,Alps,G009842E46600N,RGI50-11.01350
67,CH,PIZ UEERTSCH,4652,,,,,,,46.5993,9.83512,,,,,,,,Central Europe,Alps,G009834E46599N,
68,CH,TISCH VADRET DA,4653,,,,,,,46.600399,9.82733,,,,,,,,Central Europe,Alps,G009830E46600N,
69,CH,PIZ ELA-E,4654,,,,,,,46.600899,9.71506,,,,,,,,Central Europe,Alps,,RGI50-11.01354
70,CH,PIZ ELA-N,4655,,,,,,,46.6082,9.70884,,,,,,,,Central Europe,Alps,G009708E46604N,
71,CH,PIZ D'ERR-E,4656,,,,,,,46.545399,9.69968,,,,,,,,Central Europe,Alps,,RGI50-11.01503
72,CH,PIZ D'ERR-N,4657,,,,,,,46.549198,9.69071,,,,,,,,Central Europe,Alps,,
73,CH,JUPPENHORN-N,4658,,,,,,,46.470501,9.57282,,,,,,,,Central Europe,Alps,G009574E46469N,
74,CH,TAELIHORN-N,4659,,,,,,,46.481499,9.56153,,,,,,,,Central Europe,Alps,G009565E46480N,RGI50-11.01787
75,CH,PIZ PLATTA-E,4660,,,,,,,46.485901,9.56561,,,,,,,,Central Europe,Alps,G009566E46486N,
76,CH,SUT FUINA GLATSCHER DA,4661,,,,,,,46.535301,9.47236,,,,,,,,Central Europe,Alps,,RGI50-11.01541
77,CH,USSER WISSBERG-I,4662,,,,,,,46.492901,9.5255,,,,,,,,Central Europe,Alps,G009525E46493N,
78,CH,PIOT,4663,,,,,,,46.4063,9.58591,,,,,,,,Central Europe,Alps,,RGI50-11.02057
79,CH,GALLEGIONE VADREC DA,4664,,,,,,,46.369301,9.49474,,,,,,,,Central Europe,Alps,G009494E46369N,
80,CH,PIZZO ROSSO GHIACCIAIO DEL-E,4665,,,,,,,46.3824,9.46533,,,,,,,,Central Europe,Alps,G009465E46383N,RGI50-11.02160
81,CH,SOVRANA VADREC DA LA,4666,,,,,,,46.3923,9.4696,,,,,,,,Central Europe,Alps,G009469E46394N,
82,CH,BLES VADREC DA LA,4667,,,,,,,46.401199,9.47124,,,,,,,,Central Europe,Alps,,
83,CH,PIZ DELLA PALU,4668,,,,,,,46.476799,9.42197,,,,,,,,Central Europe,Alps,G009422E46477N,
84,CH,NIEMET GLATSCHER DA,4669,,,,,,,46.4814,9.41302,,,,,,,,Central Europe,Alps,,
85,CH,SURETTA LUECKLI,4670,,,,,,,46.523701,9.36242,,,,,,,,Central Europe,Alps,G009362E46523N,
86,CH,PIZ MUTTALA,4671,,,,,,,46.516899,9.39346,,,,,,,,Central Europe,Alps,,
87,CH,SCHWARZHORN GR,4672,,,,,,,46.515701,9.35953,,,,,,,,Central Europe,Alps,,RGI50-11.01610
88,CH,SURETTAHORN-W,4673,,,,,,,46.509399,9.358,,,,,,,,Central Europe,Alps,G009358E46509N,
89,CH,TAMBO,4674,,,,,,,46.5051,9.29269,,,,,,,,Central Europe,Alps,,
90,CH,TAMBO GHIACCIAIO DEL,4675,,,,,,,46.4954,9.27803,,,,,,,,Central Europe,Alps,,RGI50-11.01731
91,CH,CURCIUSA GHIACCIAIO,4676,,,,,,,46.458698,9.26766,,,,,,,,Central Europe,Alps,,RGI50-11.01853
92,CH,ZAPPORT-TOBEL,4677,,,,,,,46.491402,9.13198,,,,,,,,Central Europe,Alps,G009132E46490N,
93,CH,ZAPPORT-BREITSTOCK,4678,,,,,,,46.485199,9.12136,,,,,,,,Central Europe,Alps,,RGI50-11.01767
94,CH,ZAPPORT (Z'HORN),4679,,,,,,,46.483799,9.09787,,,,,,,,Central Europe,Alps,,RGI50-11.01769
95,CH,RHEINWALDHORN-NE,4680,,,,,,,46.499,9.04491,,,,,,,,Central Europe,Alps,,RGI50-11.01699
96,CH,HOEHBERG,4681,,,,,,,46.510601,9.10912,,,,,,,,Central Europe,Alps,,RGI50-11.01633
97,CH,CHILCHALP,4682,,,,,,,46.5369,9.15948,,,,,,,,Central Europe,Alps,,RGI50-11.01538
98,CH,FANELL,4683,,,,,,,46.5336,9.13981,,,,,,,,Central Europe,Alps,,RGI50-11.01527
99,CH,GURALETSCH,4684,,,,,,,46.5508,9.13123,,,,,,,,Central Europe,Alps,G009132E46550N,
100,CH,TIERBENDER,4685,,,,,,,46.5275,9.12528,,,,,,,,Central Europe,Alps,G009126E46527N,RGI50-11.01569
101,CH,LORENZHORN,4686,,,,,,,46.523998,9.11605,,,,,,,,Central Europe,Alps,G009116E46524N,
102,CH,SCHWARZHORN-NW,4687,,,,,,,46.5196,9.1107,,,,,,,,Central Europe,Alps,G009109E46520N,
103,CH,CANAL-I,4688,,,,,,,46.5117,9.09872,,,,,,,,Central Europe,Alps,,
104,CH,CANAL-II,4689,,,,,,,46.511002,9.08046,,,,,,,,Central Europe,Alps,,RGI50-11.01630
105,CH,CANAL-III,4690,,,,,,,46.513901,9.07012,,,,,,,,Central Europe,Alps,,
106,CH,GUEFER,4691,,,,,,,46.522999,9.06257,,,,,,,,Central Europe,Alps,,RGI50-11.01557
107,CH,GUEFERHORN-W,4692,,,,,,,46.512402,9.05053,,,,,,,,Central Europe,Alps,G009060E46514N,RGI50-11.01639
108,CH,GRAUHORN,4693,,,,,,,46.509998,9.027,,,,,,,,Central Europe,Alps,,RGI50-11.01627
109,CH,CIMA DI FORNEE,4694,,,,,,,46.524399,9.02351,,,,,,,,Central Europe,Alps,,
110,CH,PIZZO DI CASSIMOI-E,4695,,,,,,,46.5317,9.01981,,,,,,,,Central Europe,Alps,,
111,CH,PIZZO CASSINELLO,4696,,,,,,,46.535198,9.02383,,,,,,,,Central Europe,Alps,,
112,CH,CASSINELL,4697,,,,,,,46.5415,9.02531,,,,,,,,Central Europe,Alps,,
113,CH,PLATTENBERG-E,4698,,,,,,,46.558601,9.02842,,,,,,,,Central Europe,Alps,G009025E46558N,
114,CH,SCHWARZHORN-W GR,4699,,,,,,,46.522202,9.05343,,,,,,,,Central Europe,Alps,G009054E46522N,
115,CH,FUORCLA DIL TERRI,4700,,,,,,,46.592602,9.03987,,,,,,,,Central Europe,Alps,G009042E46593N,
116,CH,PIZ SCHARBODA-NE,4701,,,,,,,46.5825,9.05653,,,,,,,,Central Europe,Alps,G009051E46582N,
117,CH,TERRI GLATSCHER DIL,4702,,,,,,,46.6036,9.02453,,,,,,,,Central Europe,Alps,,RGI50-11.01357
118,CH,PIZZO COROI,4703,,,,,,,46.605202,8.97235,,,,,,,,Central Europe,Alps,G008974E46605N,
119,CH,VALDRAUS VADREC DEL,4704,,,,,,,46.629799,8.95346,,,,,,,,Central Europe,Alps,G008955E46630N,
120,CH,GAGLIANERA GLATSCHER DA,4705,,,,,,,46.6287,8.96257,,,,,,,,Central Europe,Alps,,RGI50-11.01284
121,CH,GREINA GLATSCHER  DALLA,4706,,,,,,,46.630299,8.9796,,,,,,,,Central Europe,Alps,,RGI50-11.01281
122,CH,SUTGLATSCHER,4707,,,,,,,46.634899,8.9745,,,,,,,,Central Europe,Alps,,RGI50-11.01263
123,CH,VALDRAUS GLATSCHER  DA,4708,,,,,,,46.635101,8.96014,,,,,,,,Central Europe,Alps,,RGI50-11.01266
124,CH,PIZ VALDRAUS-NE,4709,,,,,,,46.636101,8.94841,,,,,,,,Central Europe,Alps,G008948E46636N,
125,CH,VALLESA GLATSCHER DA,4710,,,,,,,46.658199,8.91506,,,,,,,,Central Europe,Alps,G008915E46658N,
126,CH,MEDEL GLATSCHER DA-W,4711,,,,,,,46.617901,8.9009,,,,,,,,Central Europe,Alps,,RGI50-11.01293
127,CH,PUZZETTA GLATSCHER DA,4712,,,,,,,46.615501,8.87472,,,,,,,,Central Europe,Alps,,RGI50-11.01321
128,CH,PIZ CRISTALLINA-E,4713,,,,,,,46.610001,8.87849,,,,,,,,Central Europe,Alps,,RGI50-11.01333
129,CH,TUORS GLATSCHER  DALLAS,4714,,,,,,,46.577801,8.8685,,,,,,,,Central Europe,Alps,,RGI50-11.01428
130,CH,BIANCA GLATSCHER DA,4715,,,,,,,46.572498,8.85923,,,,,,,,Central Europe,Alps,G008859E46573N,RGI50-11.01439
131,CH,CASATSCHA GLATSCHER DA,4716,,,,,,,46.568298,8.83824,,,,,,,,Central Europe,Alps,,RGI50-11.01444
132,CH,PIZ VALLATSCHA-SE,4717,,,,,,,46.578201,8.83589,,,,,,,,Central Europe,Alps,,RGI50-11.01425
133,CH,PIZ RONDADURA,4718,,,,,,,46.576401,8.75887,,,,,,,,Central Europe,Alps,G008755E46577N,RGI50-11.01434
134,CH,LAI BLAU GLATSCHER DIL,4719,,,,,,,46.601398,8.77384,,,,,,,,Central Europe,Alps,G008771E46600N,
135,CH,LAI VERD,4720,,,,,,,46.605,8.77262,,,,,,,,Central Europe,Alps,G008773E46605N,RGI50-11.01349
136,CH,PIZ GANNARETSCH-E,4721,,,,,,,46.6129,8.79109,,,,,,,,Central Europe,Alps,,
137,CH,PIZ GIERM-NE I,4722,,,,,,,46.619202,8.78994,,,,,,,,Central Europe,Alps,,RGI50-11.01304
138,CH,PLATTAS GLATSCHER DA-E,4723,,,,,,,46.626701,8.9142,,,,,,,,Central Europe,Alps,,RGI50-11.01280
139,CH,DAVOS LA BUORA  DA,4724,,,,,,,46.618,8.88784,,,,,,,,Central Europe,Alps,,RGI50-11.01302
140,CH,PUZZETTA-II,4725,,,,,,,46.619,8.87873,,,,,,,,Central Europe,Alps,,RGI50-11.01315
141,CH,VAL GARVIEL,4726,,,,,,,46.5881,8.83745,,,,,,,,Central Europe,Alps,G008836E46587N,
142,CH,PIZ GIERM-NE-II,4727,,,,,,,46.616501,8.78988,,,,,,,,Central Europe,Alps,G008790E46617N,
143,CH,PUOZAS GLATSCHER DA,4728,,,,,,,46.6255,8.79141,,,,,,,,Central Europe,Alps,G008791E46624N,RGI50-11.01297
144,CH,GANNARETSCH  DA,4729,,,,,,,46.6175,8.78207,,,,,,,,Central Europe,Alps,,RGI50-11.01308
145,CH,SPULANDA,4730,,,,,,,46.6096,8.77012,,,,,,,,Central Europe,Alps,G008770E46609N,
146,CH,FUORCLA VATGIRA,4731,,,,,,,46.608601,8.77401,,,,,,,,Central Europe,Alps,G008773E46608N,
147,CH,NALPS GLATSCHER DA,4732,,,,,,,46.574799,8.74056,,,,,,,,Central Europe,Alps,,
148,CH,ILS COTSCHENS,4733,,,,,,,46.622898,8.78742,,,,,,,,Central Europe,Alps,G008787E46624N,
149,CH,STGEINA MUOTA,4734,,,,,,,46.603298,8.764749,,,,,,,,Central Europe,Alps,G008765E46603N,RGI50-11.01364
150,CH,FUORCLA DIGL UFFIERN,4735,,,,,,,46.587502,8.73304,,,,,,,,Central Europe,Alps,,RGI50-11.01395
151,CH,BOCCHETTA DEL BLAS,4736,,,,,,,46.578602,8.725,,,,,,,,Central Europe,Alps,,
152,CH,CURNERA GLATSCHER DA,4737,,,,,,,46.5751,8.71317,,,,,,,,Central Europe,Alps,G008716E46573N,
153,CH,PIZ ALPETTA-SE,4738,,,,,,,46.597801,8.70196,,,,,,,,Central Europe,Alps,G008703E46598N,
154,CH,FUORCLA BOREL,4739,,,,,,,46.5807,8.70156,,,,,,,,Central Europe,Alps,G008701E46580N,
155,CH,GIUV GLATSCHER  DA.,4740,,,,,,,46.691399,8.69238,,,,,,,,Central Europe,Alps,G008690E46693N,
156,CH,STREM GLATSCHER  DA,4741,,,,,,,46.741001,8.76028,,,,,,,,Central Europe,Alps,G008765E46743N,
157,CH,CALMUT-I,4742,,,,,,,46.738201,8.77068,,,,,,,,Central Europe,Alps,G008770E46739N,
158,CH,GIUV-II,4743,,,,,,,46.699501,8.69388,,,,,,,,Central Europe,Alps,G008693E46698N,RGI50-11.01175
159,CH,GIUV-III,4744,,,,,,,46.701199,8.70177,,,,,,,,Central Europe,Alps,G008699E46699N,
160,CH,PIZ NAIR-III,4745,,,,,,,46.700199,8.71482,,,,,,,,Central Europe,Alps,G008712E46699N,
161,CH,CALMUT-II,4746,,,,,,,46.7337,8.77319,,,,,,,,Central Europe,Alps,G008774E46734N,
162,CH,PIZ AULT-NW,4747,,,,,,,46.729099,8.777,,,,,,,,Central Europe,Alps,G008778E46729N,
163,CH,PIZ AULT-SW,4748,,,,,,,46.724701,8.77558,,,,,,,,Central Europe,Alps,G008775E46725N,
164,CH,BRICHLIG-S,4749,,,,,,,46.735001,8.81248,,,,,,,,Central Europe,Alps,G008813E46735N,RGI50-11.01134
165,CH,PIZ GENDUSAS,4750,,,,,,,46.721901,8.78336,,,,,,,,Central Europe,Alps,G008782E46722N,
166,CH,FONTANEI,4751,,,,,,,46.735901,8.81773,,,,,,,,Central Europe,Alps,G008816E46736N,
167,CH,CAVARDIRAS-II,4752,,,,,,,46.740299,8.8257,,,,,,,,Central Europe,Alps,G008826E46740N,
168,CH,CAVARDIRAS-I,4753,,,,,,,46.740398,8.81654,,,,,,,,Central Europe,Alps,G008818E46741N,
169,CH,SURPLATTAS-II,4754,,,,,,,46.761002,8.8223,,,,,,,,Central Europe,Alps,G008821E46761N,RGI50-11.01089
170,CH,SURPLATTAS-I,4755,,,,,,,46.763699,8.82499,,,,,,,,Central Europe,Alps,G008825E46762N,
171,CH,CAVREIN-W,4756,,,,,,,46.786098,8.83211,,,,,,,,Central Europe,Alps,,RGI50-11.01010
172,CH,CAVREIN GLATSCHER DA,4757,,,,,,,46.7896,8.84006,,,,,,,,Central Europe,Alps,,RGI50-11.00998
173,CH,PIZ CAMBRIALAS-E,4758,,,,,,,46.785702,8.8583,,,,,,,,Central Europe,Alps,G008858E46786N,RGI50-11.01015
174,CH,FUORCLA CAMBRIALAS-I,4759,,,,,,,46.792999,8.85718,,,,,,,,Central Europe,Alps,G008856E46792N,RGI50-11.00999
175,CH,FUORCLA CAMBRIALS-II,4760,,,,,,,46.7966,8.85335,,,,,,,,Central Europe,Alps,G008851E46797N,RGI50-11.00990
176,CH,HEIMSTOCK-SW,4761,,,,,,,46.8037,8.86271,,,,,,,,Central Europe,Alps,G008864E46804N,RGI50-11.00973
177,CH,HEIMSTOCK-SE,4762,,,,,,,46.804401,8.87714,,,,,,,,Central Europe,Alps,G008876E46805N,RGI50-11.00969
178,CH,PIZ RUSSEIN-E,4763,,,,,,,46.804901,8.90729,,,,,,,,Central Europe,Alps,G008909E46805N,
179,CH,GLIEMS GLATSCHER DA,4764,,,,,,,46.792198,8.92004,,,,,,,,Central Europe,Alps,,RGI50-11.00988
180,CH,PEA BIALA-NW,4765,,,,,,,46.783001,8.93027,,,,,,,,Central Europe,Alps,G008932E46782N,
181,CH,FALLUNS,4766,,,,,,,46.776699,8.9314,,,,,,,,Central Europe,Alps,G008931E46777N,RGI50-11.01050
182,CH,PEA BIALA-E,4767,,,,,,,46.7784,8.938,,,,,,,,Central Europe,Alps,,RGI50-11.01043
183,CH,FUORCLA PUNTEGLIAS,4768,,,,,,,46.785599,8.93951,,,,,,,,Central Europe,Alps,,
184,CH,PIZ URLAUN-S,4769,,,,,,,46.7929,8.93578,,,,,,,,Central Europe,Alps,G008934E46793N,RGI50-11.00995
185,CH,PIZ URLAUN-E,4770,,,,,,,46.797298,8.9359,,,,,,,,Central Europe,Alps,,RGI50-11.00987
186,CH,TUMPIV-S,4771,,,,,,,46.7841,8.98662,,,,,,,,Central Europe,Alps,G008987E46784N,RGI50-11.01028
187,CH,TUMPIV-NE,4772,,,,,,,46.784,8.99054,,,,,,,,Central Europe,Alps,G008990E46787N,
188,CH,CAVISTRAU,4773,,,,,,,46.7869,8.97753,,,,,,,,Central Europe,Alps,,RGI50-11.01011
189,CH,BARCUN FRISAL SUT,4774,,,,,,,46.7915,8.97111,,,,,,,,Central Europe,Alps,,
190,CH,FRISAL  DA-S (PART OF A14N/05),4775,,,,,,,46.796101,8.96469,,,,,,,,Central Europe,Alps,G008965E46801N,RGI50-11.00989
191,CH,FRISAL  DA-NE (PART OF A14N/05),4776,,,,,,,46.804001,8.97802,,,,,,,,Central Europe,Alps,G008976E46805N,RGI50-11.00974
192,CH,CAVUORGA DA VUORZ,4777,,,,,,,46.8382,9.04062,,,,,,,,Central Europe,Alps,G009041E46845N,
193,CH,GAVIROLAS,4778,,,,,,,46.858799,9.05172,,,,,,,,Central Europe,Alps,G009051E46857N,RGI50-11.00803
194,CH,FLUAZ GLATSCHER DA,4779,,,,,,,46.8676,9.06117,,,,,,,,Central Europe,Alps,G009058E46867N,
195,CH,MER GLATSCHER DA,4780,,,,,,,46.872799,9.07445,,,,,,,,Central Europe,Alps,G009073E46872N,RGI50-11.00777
196,CH,DURSCHIN FRISAL,4781,,,,,,,46.803902,8.98588,,,,,,,,Central Europe,Alps,G008987E46805N,
197,CH,SIAT,4782,,,,,,,46.869,9.14911,,,,,,,,Central Europe,Alps,,RGI50-11.00794
198,CH,SEGNAS GLATSCHIU DIL,4783,,,,,,,46.909802,9.25019,,,,,,,,Central Europe,Alps,G009250E46912N,RGI50-11.00695
199,CH,LAVADIGNAS-I,4784,,,,,,,46.898602,9.32989,,,,,,,,Central Europe,Alps,G009329E46899N,
200,CH,TAMINSER,4785,,,,,,,46.895599,9.34554,,,,,,,,Central Europe,Alps,G009345E46895N,
201,CH,GLASER,4786,,,,,,,46.9067,9.33149,,,,,,,,Central Europe,Alps,G009327E46904N,
202,CH,CHLI  (NO. 91),4787,,,,,,,46.924,9.25855,,,,,,,,Central Europe,Alps,G009258E46924N,RGI50-11.00685
203,CH,GROSS SCHNEE,4788,,,,,,,47.247398,9.34489,,,,,,,,Central Europe,Alps,G009346E47248N,
204,CH,BLAU SCHNEE,4789,,,,,,,47.251099,9.3437,,,,,,,,Central Europe,Alps,G009344E47251N,
205,CH,VORABSATTEL-W,4790,,,,,,,46.8736,9.14794,,,,,,,,Central Europe,Alps,G009148E46874N,RGI50-11.00775
206,CH,ALPLIFIRN,4791,,,,,,,46.881802,9.07341,,,,,,,,Central Europe,Alps,,RGI50-11.00761
